Coord X,Coord Y,Month,Day,Hour,Duration,Incident
562626.0,6298701.0,7,192,10,80.0,3
565189.0,6270012.0,7,192,10,96.0,20
568060.0,6274174.0,7,192,10,64.0,15
569334.7,6282151.5,7,192,10,84.0,2
561804.7,6287345.0,7,192,10,80.0,27
573568.0,6284138.0,7,192,11,174.0,6
558263.0,6250479.0,7,192,11,114.0,15
552578.0,6270014.0,7,192,11,41.0,29
562523.0,6298308.0,7,192,11,114.0,1
571459.0,6293766.0,7,192,11,91.0,11
571739.4,6279332.0,7,192,11,50.0,10
534790.9,6218823.0,7,192,11,38.0,34
617394.0,6263589.0,7,192,11,73.0,2
587495.0,6263178.0,7,192,11,84.0,15
573495.0,6282391.0,7,192,12,77.0,6
503610.4,6242537.5,7,192,12,137.0,1
587495.0,6263178.0,7,192,12,68.0,1
566382.06,6280093.5,7,192,12,38.0,24
578150.0,6282219.0,7,192,12,57.0,15
533107.06,6224574.5,7,192,12,121.0,38
533119.9,6223262.5,7,192,12,34.0,29
576767.94,6279092.0,7,192,13,98.0,3
571785.44,6278575.0,7,192,13,66.0,6
578284.0,6274892.0,7,192,13,105.0,17
515090.75,6226881.5,7,192,13,64.0,38
585676.0,6292772.0,7,192,13,50.0,9
528990.8,6211940.5,7,192,13,71.0,24
565224.0,6276052.0,7,192,13,82.0,57
572435.75,6278068.0,7,192,13,77.0,7
578369.0,6279572.0,7,192,13,80.0,1
528672.25,6237216.0,7,192,13,18.0,9
575647.6,6277572.5,7,192,13,36.0,6
574378.44,6278418.0,7,192,14,43.0,4
577220.44,6279140.5,7,192,14,107.0,1
565891.0,6280299.0,7,192,14,109.0,1
574525.0,6299214.0,7,192,14,164.0,1
567729.0,6270744.0,7,192,14,80.0,15
507843.94,6204502.5,7,192,14,139.0,2
554334.0,6269869.0,7,192,14,112.0,15
576287.0,6305571.0,7,192,14,48.0,43
575249.7,6279635.0,7,192,14,89.0,7
568857.0,6277678.0,7,192,14,114.0,6
566221.0,6277672.0,7,192,15,82.0,5
503675.28,6190402.5,7,192,15,167.0,1
582277.0,6273903.0,7,192,15,45.0,3
570567.0,6275426.0,7,192,15,71.0,4
562521.0,6298565.0,7,192,16,107.0,5
556045.0,6235858.0,7,192,16,180.0,3
565091.1,6280870.5,7,192,16,48.0,7
566924.0,6261025.0,7,192,16,41.0,1
580343.0,6274701.0,7,192,16,123.0,1
559720.0,6270856.0,7,192,16,148.0,2
574000.0,6254078.0,7,192,16,132.0,11
511291.47,6204663.5,7,192,16,112.0,36
573185.9,6278902.5,7,192,16,43.0,38
568886.0,6284517.0,7,192,16,61.0,6
571834.0,6285349.0,7,192,17,105.0,2
568886.0,6284517.0,7,192,17,87.0,1
570473.0,6275413.0,7,192,17,77.0,2
576837.0,6274113.0,7,192,17,80.0,4
572872.0,6284870.0,7,192,17,82.0,1
575101.0,6282261.0,7,192,17,87.0,3
599494.0,6270908.0,7,192,17,105.0,36
574349.1,6280119.0,7,192,17,77.0,1
572435.75,6278068.0,7,192,17,73.0,4
574322.8,6281074.0,7,192,17,59.0,7
573683.44,6276536.0,7,192,17,96.0,1
567897.0,6299645.0,7,192,18,128.0,1
564694.0,6305180.0,7,192,18,160.0,1
574843.9,6278530.5,7,192,18,66.0,5
574088.56,6276788.0,7,192,18,73.0,28
576874.0,6284252.0,7,192,18,98.0,1
579605.0,6308054.0,7,192,18,52.0,13
577635.8,6282339.5,7,192,18,41.0,2
578851.0,6274523.0,7,192,19,75.0,36
564022.8,6275055.5,7,192,19,167.0,3
517166.16,6204328.0,7,192,19,146.0,4
549528.0,6267273.0,7,192,19,130.0,1
559766.44,6279529.5,7,192,19,93.0,9
561474.0,6287614.0,7,192,19,135.0,6
514660.12,6225966.0,7,192,19,59.0,1
575003.0,6280770.0,7,192,19,36.0,1
547064.0,6259291.0,7,192,19,80.0,18
568173.25,6269614.5,7,192,19,96.0,4
570197.44,6275801.5,7,192,19,100.0,9
571817.8,6278572.5,7,192,20,89.0,3
573185.7,6277734.0,7,192,20,16.0,28
574469.94,6279234.5,7,192,20,68.0,4
565315.0,6279273.0,7,192,20,109.0,3
619922.0,6263125.0,7,192,20,89.0,8
588357.0,6257525.0,7,192,21,87.0,3
574466.0,6283902.0,7,192,21,139.0,31
515789.75,6226547.5,7,192,21,64.0,1
567532.0,6285762.0,7,192,22,36.0,19
577579.0,6276821.0,7,192,22,36.0,22
573609.0,6290412.0,7,192,22,123.0,1
574965.9,6280326.5,7,192,22,57.0,1
587285.0,6263286.0,7,192,22,107.0,1
564978.0,6270128.0,7,192,23,43.0,34
561148.0,6275817.0,7,192,23,64.0,2
564417.0,6263770.0,7,192,23,93.0,32
576980.0,6281709.0,7,192,23,61.0,5
557302.0,6279373.0,7,193,0,43.0,39
569731.0,6283547.0,7,193,0,48.0,39
566962.0,6273887.0,7,193,0,89.0,1
553066.0,6269618.0,7,193,0,38.0,16
574389.0,6282685.0,7,193,0,66.0,1
542467.0,6235481.0,7,193,0,36.0,6
586569.0,6261240.0,7,193,1,119.0,2
562170.0,6275632.0,7,193,1,71.0,23
567696.0,6265616.0,7,193,1,98.0,1
564978.0,6270128.0,7,193,1,68.0,12
568865.0,6294249.0,7,193,1,57.0,3
574901.7,6276287.0,7,193,1,52.0,28
579227.0,6288643.0,7,193,1,82.0,3
563693.0,6274086.0,7,193,2,64.0,18
565860.0,6276869.0,7,193,2,151.0,1
574502.75,6277785.5,7,193,2,50.0,5
560085.0,6252156.0,7,193,2,112.0,1
574792.56,6276699.0,7,193,3,41.0,26
553066.0,6269618.0,7,193,3,29.0,16
574202.75,6281256.5,7,193,3,34.0,10
576573.0,6251536.0,7,193,3,96.0,3
547674.4,6240355.5,7,193,4,125.0,8
596355.0,6262832.0,7,193,5,54.0,1
532771.06,6226908.5,7,193,6,34.0,24
513192.3,6226577.5,7,193,6,61.0,31
570283.1,6263093.5,7,193,6,59.0,34
570461.75,6278374.0,7,193,6,36.0,12
559808.0,6253446.0,7,193,6,103.0,2
574429.0,6284119.0,7,193,6,91.0,1
574396.0,6288349.0,7,193,7,142.0,2
567634.0,6296065.0,7,193,7,109.0,2
570328.0,6274019.0,7,193,7,71.0,4
515629.0,6219492.0,7,193,7,89.0,1
588533.0,6262728.0,7,193,7,112.0,1
573185.7,6277734.0,7,193,7,73.0,26
545019.0,6271018.0,7,193,8,224.0,5
574746.0,6283932.0,7,193,8,68.0,3
566147.0,6278404.0,7,193,8,87.0,3
570872.0,6304397.0,7,193,9,103.0,16
573164.0,6281860.0,7,193,9,27.0,7
580741.0,6308813.0,7,193,9,114.0,3
571267.5,6293701.0,7,193,9,89.0,1
543206.0,6243448.0,7,193,9,114.0,2
508080.7,6209261.0,7,193,9,132.0,1
571939.0,6280256.0,7,193,9,162.0,17
568713.0,6259093.0,7,193,9,116.0,2
574205.0,6288939.0,7,193,9,80.0,1
573122.0,6287098.0,7,193,10,68.0,2
562987.0,6268243.0,7,193,10,96.0,1
578623.0,6283905.0,7,193,10,80.0,56
568312.0,6287110.0,7,193,10,52.0,24
573171.94,6281334.5,7,193,10,82.0,5
566879.0,6273354.0,7,193,10,73.0,7
573185.7,6277734.0,7,193,10,82.0,1
574632.0,6278636.0,7,193,10,82.0,1
577262.5,6278910.5,7,193,10,54.0,4
584711.0,6262621.0,7,193,10,130.0,25
597715.0,6254189.0,7,193,10,45.0,56
539302.0,6235753.0,7,193,10,164.0,1
575769.94,6280607.0,7,193,10,82.0,22
574141.4,6277558.5,7,193,11,82.0,5
563876.0,6285612.0,7,193,11,64.0,6
563531.0,6285787.0,7,193,11,135.0,3
587841.0,6301060.0,7,193,11,112.0,25
577433.4,6277657.5,7,193,11,54.0,3
574286.06,6279523.0,7,193,11,160.0,29
568793.5,6294620.5,7,193,12,50.0,22
570173.1,6296616.0,7,193,12,135.0,15
564971.8,6288628.0,7,193,12,77.0,21
587614.0,6300694.0,7,193,12,18.0,50
569659.0,6293623.0,7,193,12,121.0,4
568990.4,6280401.5,7,193,12,68.0,21
577515.0,6276709.5,7,193,12,98.0,2
579369.0,6307489.0,7,193,12,64.0,27
509314.06,6246432.5,7,193,12,125.0,4
576999.0,6284607.0,7,193,12,91.0,1
573589.75,6280945.0,7,193,12,176.0,45
513348.9,6227379.0,7,193,13,89.0,17
574598.1,6276617.5,7,193,13,91.0,4
572629.1,6278754.5,7,193,13,32.0,18
574482.8,6276804.0,7,193,13,20.0,7
543170.0,6244982.0,7,193,13,139.0,9
547066.0,6258760.0,7,193,14,142.0,1
620318.0,6262162.0,7,193,14,105.0,3
574282.4,6278293.0,7,193,14,59.0,49
564612.9,6269667.0,7,193,14,96.0,3
580868.0,6272084.0,7,193,14,116.0,2
521669.1,6245099.0,7,193,14,139.0,3
565533.1,6272375.0,7,193,14,107.0,7
577755.0,6285195.0,7,193,14,84.0,3
572859.0,6292215.0,7,193,15,130.0,1
574611.0,6283705.0,7,193,15,50.0,36
567255.5,6276997.0,7,193,15,77.0,1
571820.0,6276851.0,7,193,15,27.0,6
570280.0,6275203.0,7,193,15,52.0,28
574598.1,6276617.5,7,193,16,71.0,3
570475.0,6305737.0,7,193,16,98.0,5
575384.0,6287780.0,7,193,16,151.0,1
563739.0,6278988.0,7,193,16,25.0,4
572762.0,6298960.0,7,193,16,151.0,25
561711.0,6274836.0,7,193,16,98.0,3
573726.0,6281401.0,7,193,16,103.0,29
577607.0,6297773.0,7,193,16,187.0,24
565820.0,6280132.0,7,193,17,103.0,6
572585.0,6297445.0,7,193,17,155.0,2
573494.0,6280877.0,7,193,17,84.0,4
568063.2,6267480.0,7,193,17,98.0,38
566248.0,6275845.0,7,193,17,45.0,24
508940.8,6246191.0,7,193,17,96.0,11
561362.56,6280376.0,7,193,17,135.0,1
576698.94,6277249.0,7,193,17,135.0,1
523705.4,6220784.0,7,193,17,142.0,2
570899.4,6275956.0,7,193,17,139.0,4
549420.0,6254352.0,7,193,17,169.0,11
575134.94,6278955.0,7,193,17,45.0,39
567276.94,6279963.5,7,193,17,114.0,42
562648.0,6278164.0,7,193,17,137.0,2
502083.3,6224204.5,7,193,17,119.0,13
575906.0,6282626.0,7,193,17,125.0,15
574653.56,6278443.5,7,193,17,135.0,38
557811.0,6287149.0,7,193,18,100.0,1
548225.06,6255873.0,7,193,18,135.0,11
500727.84,6191921.0,7,193,18,52.0,7
580144.0,6285657.0,7,193,18,112.0,1
581157.0,6288430.0,7,193,18,116.0,1
544020.0,6235838.0,7,193,18,41.0,3
569582.0,6257663.0,7,193,18,125.0,2
596685.0,6266919.0,7,193,18,137.0,1
559195.0,6251158.0,7,193,18,103.0,2
564951.0,6263112.0,7,193,18,80.0,29
575461.9,6278982.5,7,193,18,50.0,14
569865.0,6282570.0,7,193,19,48.0,44
572413.0,6282065.0,7,193,19,61.0,24
570949.0,6287805.0,7,193,19,25.0,14
565000.0,6280561.0,7,193,19,68.0,5
619397.0,6262487.0,7,193,19,123.0,6
571355.0,6275106.0,7,193,20,144.0,51
574786.6,6278724.0,7,193,20,41.0,10
564885.0,6264770.0,7,193,20,34.0,6
572171.75,6280305.0,7,193,20,43.0,5
574965.9,6280326.5,7,193,20,18.0,7
573778.1,6279661.5,7,193,20,103.0,1
577433.4,6277657.5,7,193,20,73.0,1
573532.75,6280018.0,7,193,20,61.0,8
570552.6,6306976.5,7,193,20,54.0,18
572542.5,6280916.5,7,193,20,75.0,1
562841.0,6275119.0,7,193,20,112.0,1
572982.0,6289914.0,7,193,21,64.0,1
572653.0,6278773.0,7,193,21,89.0,4
553089.0,6241930.0,7,193,21,36.0,49
576630.06,6277781.0,7,193,21,75.0,23
575974.0,6282105.0,7,193,21,36.0,26
575130.06,6276917.5,7,193,22,41.0,6
576036.0,6274183.0,7,193,22,18.0,19
564723.0,6292557.0,7,193,22,103.0,4
570841.25,6275793.5,7,193,22,68.0,18
576885.0,6273818.0,7,193,22,41.0,32
562881.4,6287572.0,7,193,22,41.0,24
544326.0,6235665.0,7,193,22,116.0,8
574458.06,6278931.0,7,193,22,57.0,1
518283.56,6227669.5,7,193,22,199.0,17
558190.0,6279496.0,7,193,22,45.0,7
575822.25,6276184.5,7,193,22,48.0,19
572304.0,6260249.0,7,193,22,137.0,1
568318.0,6274385.0,7,193,22,155.0,2
576556.25,6276341.5,7,193,23,119.0,19
503507.2,6218808.5,7,193,23,82.0,10
514860.75,6226733.5,7,193,23,45.0,10
502423.0,6223359.5,7,193,23,68.0,10
557916.0,6276164.0,7,193,23,123.0,1
530195.3,6227233.5,7,193,23,302.0,49
563756.0,6263052.0,7,193,23,48.0,31
534152.8,6231972.0,7,193,23,135.0,10
570036.0,6266622.0,7,193,23,50.0,24
544362.25,6235938.0,7,193,23,82.0,10
553931.0,6240153.0,7,193,23,187.0,2
555893.0,6245752.0,7,194,0,87.0,10
548368.0,6237372.0,7,194,0,71.0,10
578322.0,6280913.0,7,194,0,215.0,1
576106.0,6251330.0,7,194,0,128.0,2
544693.0,6236105.0,7,194,0,128.0,10
559364.0,6244737.0,7,194,0,123.0,10
564985.0,6262955.0,7,194,0,61.0,18
564870.0,6263113.0,7,194,0,16.0,18
543143.0,6236054.0,7,194,0,61.0,55
563181.0,6268618.0,7,194,0,52.0,39
544392.0,6235678.0,7,194,0,80.0,10
588066.0,6251397.0,7,194,0,48.0,26
575238.9,6278588.0,7,194,0,98.0,1
575744.0,6277003.0,7,194,0,29.0,10
565701.0,6270127.0,7,194,0,89.0,1
576215.0,6245577.0,7,194,1,121.0,3
576727.5,6277439.5,7,194,1,48.0,18
576698.94,6277249.0,7,194,1,13.0,18
576059.44,6279421.5,7,194,1,50.0,42
545389.0,6236049.0,7,194,1,61.0,10
557316.0,6272150.0,7,194,1,119.0,2
568420.0,6274248.5,7,194,1,80.0,1
576164.0,6282046.0,7,194,1,57.0,27
553637.0,6241404.0,7,194,1,169.0,30
573605.5,6280020.0,7,194,1,32.0,48
572591.5,6279387.0,7,194,2,50.0,33
570949.0,6287805.0,7,194,2,68.0,14
507066.72,6204543.0,7,194,2,18.0,36
576528.0,6251285.0,7,194,2,185.0,15
549229.0,6268221.0,7,194,2,98.0,24
513029.9,6224237.0,7,194,3,57.0,3
574409.6,6279854.0,7,194,3,32.0,1
507066.72,6204543.0,7,194,3,112.0,7
564616.0,6263777.0,7,194,3,38.0,26
576436.0,6290770.0,7,194,4,89.0,2
555937.0,6245598.0,7,194,4,139.0,13
579735.0,6289815.0,7,194,5,32.0,6
578826.0,6286046.0,7,194,5,71.0,10
567480.0,6268520.0,7,194,5,75.0,14
573573.0,6282319.0,7,194,5,75.0,1
577232.3,6275578.0,7,194,5,68.0,23
577487.0,6282264.0,7,194,6,50.0,5
567090.0,6269108.0,7,194,6,61.0,7
519085.9,6226268.0,7,194,6,34.0,55
577496.0,6282421.0,7,194,6,61.0,7
551130.0,6245724.0,7,194,7,71.0,55
520123.47,6228625.5,7,194,8,45.0,14
572521.0,6293132.0,7,194,8,57.0,30
552616.0,6269879.0,7,194,8,135.0,1
509003.66,6245724.0,7,194,8,142.0,1
560745.0,6261474.0,7,194,9,109.0,1
566798.0,6278998.0,7,194,9,100.0,5
562770.0,6293092.0,7,194,9,66.0,34
564847.0,6263393.0,7,194,9,139.0,4
528794.3,6237133.5,7,194,10,36.0,30
579688.0,6308494.0,7,194,10,155.0,5
580699.0,6277281.0,7,194,10,93.0,1
576497.0,6284533.0,7,194,10,57.0,9
552688.0,6241633.0,7,194,10,20.0,30
578058.44,6276750.5,7,194,10,142.0,10
542958.0,6294100.0,7,194,10,132.0,4
550012.0,6267659.0,7,194,10,112.0,4
510231.88,6223026.0,7,194,10,153.0,47
574838.0,6285231.0,7,194,11,82.0,4
544312.0,6237692.0,7,194,11,256.0,30
553999.0,6241547.0,7,194,11,57.0,10
573656.0,6280499.0,7,194,11,73.0,29
568557.1,6279549.5,7,194,11,66.0,1
575412.0,6281979.0,7,194,11,68.0,6
503127.97,6191869.5,7,194,12,41.0,8
503688.84,6190315.5,7,194,12,215.0,1
573804.0,6304842.0,7,194,12,180.0,21
573958.1,6279967.0,7,194,12,382.0,51
550012.0,6267659.0,7,194,12,121.0,29
575312.4,6279108.0,7,194,12,16.0,36
570792.9,6281110.0,7,194,12,105.0,1
565212.0,6280470.0,7,194,12,82.0,23
619143.0,6262177.0,7,194,12,100.0,7
568609.0,6252144.0,7,194,12,185.0,10
570492.0,6305755.0,7,194,12,109.0,1
576607.0,6251558.0,7,194,12,96.0,3
577196.0,6272932.0,7,194,12,36.0,2
576668.0,6251509.0,7,194,12,144.0,2
562252.0,6287723.0,7,194,12,80.0,1
508940.8,6246191.0,7,194,12,128.0,36
507119.12,6204639.5,7,194,13,57.0,44
580956.0,6284098.0,7,194,13,48.0,6
524974.06,6218120.5,7,194,13,109.0,8
578712.0,6269373.0,7,194,13,38.0,2
577163.2,6278034.5,7,194,13,38.0,4
574647.56,6279851.0,7,194,14,100.0,5
528169.25,6237864.0,7,194,14,66.0,38
582714.75,6281821.5,7,194,14,75.0,4
515276.4,6226398.0,7,194,14,54.0,1
568852.0,6294693.0,7,194,15,249.0,30
569663.0,6306096.0,7,194,15,98.0,13
577826.0,6307987.0,7,194,15,36.0,24
563512.0,6270304.0,7,194,15,64.0,12
577703.0,6286441.0,7,194,15,93.0,6
576539.6,6278382.5,7,194,15,29.0,18
580205.0,6275999.0,7,194,15,73.0,3
572629.1,6278754.5,7,194,15,43.0,37
536893.0,6235035.0,7,194,16,501.0,17
576534.5,6280033.5,7,194,16,109.0,1
573710.0,6282083.0,7,194,16,121.0,4
572956.0,6278678.0,7,194,16,38.0,7
566285.0,6265919.0,7,194,16,57.0,34
537950.25,6234929.0,7,194,16,137.0,8
564616.0,6263777.0,7,194,16,25.0,32
569910.0,6282774.0,7,194,16,54.0,16
576224.0,6281570.0,7,194,16,105.0,8
569436.0,6271872.0,7,194,17,45.0,6
562744.0,6267926.0,7,194,17,132.0,1
569351.0,6286517.0,7,194,17,112.0,1
573903.56,6280843.5,7,194,17,96.0,3
576100.0,6251410.0,7,194,17,359.0,51
576643.0,6281458.0,7,194,17,45.0,5
581740.0,6272342.0,7,194,17,57.0,3
539804.0,6236627.0,7,194,18,107.0,1
579228.0,6278786.0,7,194,18,59.0,2
572729.2,6277674.5,7,194,18,38.0,6
572251.0,6278402.0,7,194,18,50.0,9
572014.3,6281132.0,7,194,19,50.0,3
535207.7,6228289.0,7,194,19,114.0,21
568752.2,6278341.0,7,194,19,68.0,1
524127.78,6255995.5,7,194,19,125.0,5
571166.0,6289337.0,7,194,19,80.0,44
579123.0,6283408.0,7,194,19,68.0,7
570374.0,6265604.0,7,194,19,45.0,12
573518.0,6284975.0,7,194,19,52.0,6
575870.0,6272662.0,7,194,19,80.0,41
596301.0,6256783.0,7,194,20,160.0,28
581090.0,6274697.0,7,194,20,48.0,4
573622.3,6278982.5,7,194,20,68.0,5
574647.5,6280849.0,7,194,20,29.0,44
565850.0,6281142.0,7,194,20,52.0,6
575884.0,6284096.0,7,194,20,45.0,3
508311.16,6222920.0,7,194,20,36.0,30
567665.0,6293832.0,7,194,21,135.0,25
573376.0,6276783.0,7,194,21,71.0,18
584486.0,6303032.0,7,194,21,174.0,1
570021.44,6275795.5,7,194,21,61.0,24
573622.3,6278982.5,7,194,21,41.0,7
573770.0,6260650.0,7,194,21,109.0,1
537820.0,6238308.0,7,194,21,132.0,29
502355.4,6222391.0,7,194,21,73.0,8
575312.4,6279108.0,7,194,21,119.0,21
570129.0,6300213.0,7,194,21,116.0,2
534383.0,6233366.0,7,194,21,109.0,16
524488.0,6256055.5,7,194,21,130.0,38
562249.0,6281649.0,7,194,21,48.0,32
554618.0,6275034.0,7,194,21,43.0,24
572689.0,6260632.0,7,194,22,50.0,32
578419.0,6281797.0,7,194,22,57.0,3
573185.7,6277734.0,7,194,22,80.0,5
535064.0,6228233.0,7,194,22,89.0,1
573376.0,6276783.0,7,194,22,66.0,18
533098.1,6224804.0,7,194,22,105.0,3
502546.78,6190997.5,7,194,22,54.0,1
573071.25,6279894.5,7,194,22,80.0,5
569826.0,6282872.0,7,194,22,54.0,18
574260.6,6278356.5,7,194,23,109.0,5
573025.25,6277292.5,7,194,23,80.0,26
554970.0,6241831.0,7,194,23,119.0,13
564723.0,6292557.0,7,194,23,103.0,2
574790.0,6283258.0,7,194,23,61.0,12
574537.0,6283339.0,7,194,23,80.0,12
573594.5,6279381.5,7,194,23,71.0,7
578949.0,6249705.0,7,194,23,27.0,14
575119.56,6278549.0,7,194,23,68.0,33
564668.0,6262747.0,7,194,23,38.0,44
576686.0,6273763.0,7,194,23,20.0,14
572665.8,6289447.5,7,194,23,52.0,9
573323.0,6283154.0,7,194,23,91.0,4
573998.0,6254087.0,7,194,23,192.0,53
575371.0,6281950.0,7,194,23,66.0,31
565820.0,6280132.0,7,195,0,80.0,6
555134.0,6259730.0,7,195,0,89.0,1
565850.0,6281142.0,7,195,0,105.0,34
575138.5,6281039.0,7,195,0,38.0,12
548368.0,6237372.0,7,195,0,52.0,30
576603.44,6278702.5,7,195,0,43.0,8
576402.6,6278960.0,7,195,0,54.0,1
565183.0,6280143.0,7,195,0,61.0,1
574002.1,6276898.5,7,195,0,64.0,1
521144.0,6255055.0,7,195,0,217.0,1
524591.0,6256128.0,7,195,1,66.0,10
576899.9,6280681.0,7,195,1,32.0,10
574198.06,6277089.5,7,195,1,66.0,12
570853.0,6272616.0,7,195,1,100.0,1
535707.0,6234096.0,7,195,1,80.0,55
573299.75,6281354.0,7,195,1,34.0,32
570420.0,6274894.0,7,195,1,38.0,22
559946.0,6277855.0,7,195,1,103.0,17
522135.38,6234759.5,7,195,1,162.0,10
564946.0,6265075.0,7,195,1,45.0,52
573879.2,6278034.5,7,195,1,41.0,5
588414.0,6252275.0,7,195,2,73.0,46
573998.0,6254087.0,7,195,2,29.0,55
564930.0,6281167.0,7,195,2,73.0,6
572863.1,6276881.0,7,195,2,25.0,33
544033.0,6255223.0,7,195,2,96.0,10
578952.0,6285708.0,7,195,2,135.0,55
573457.6,6279041.0,7,195,2,36.0,36
547573.0,6259163.0,7,195,2,22.0,30
570635.0,6296083.0,7,195,2,130.0,1
564776.0,6280306.0,7,195,3,29.0,46
573726.56,6279007.5,7,195,3,103.0,1
570283.1,6263093.5,7,195,3,84.0,21
573796.75,6277321.0,7,195,3,71.0,3
570382.0,6305807.0,7,195,3,355.0,19
573122.0,6287098.0,7,195,3,41.0,32
558428.0,6269286.0,7,195,3,34.0,2
574088.56,6276788.0,7,195,4,52.0,12
503112.88,6190289.5,7,195,5,142.0,38
564739.0,6263820.0,7,195,5,75.0,2
574431.0,6283359.0,7,195,6,59.0,12
581442.0,6271459.0,7,195,6,75.0,2
570231.0,6274211.0,7,195,7,38.0,1
572764.3,6279137.5,7,195,7,84.0,1
503329.66,6193474.5,7,195,7,160.0,16
511048.2,6203688.0,7,195,7,144.0,34
574174.44,6284910.0,7,195,7,203.0,51
543436.0,6235610.0,7,195,8,50.0,34
610835.0,6266328.0,7,195,8,162.0,1
577390.0,6285432.0,7,195,8,75.0,1
555209.0,6260334.0,7,195,8,114.0,1
576756.0,6268550.0,7,195,9,61.0,2
581848.0,6272967.0,7,195,9,125.0,21
531146.0,6253725.0,7,195,9,151.0,1
559481.0,6277461.0,7,195,9,96.0,1
575848.75,6277001.0,7,195,9,25.0,6
589009.8,6284511.5,7,195,9,128.0,3
571695.25,6277938.5,7,195,9,82.0,3
565156.0,6283366.0,7,195,9,93.0,25
583782.9,6278558.5,7,195,9,82.0,3
579671.0,6308548.0,7,195,10,178.0,1
574225.94,6277993.0,7,195,10,68.0,47
564574.0,6270599.0,7,195,10,64.0,16
574718.25,6279973.5,7,195,10,75.0,33
575967.1,6281183.0,7,195,11,68.0,1
572555.56,6280047.5,7,195,11,38.0,1
569705.0,6263402.0,7,195,11,112.0,8
576312.0,6281415.0,7,195,11,50.0,2
576257.0,6250733.0,7,195,11,34.0,55
564407.0,6263874.0,7,195,11,75.0,4
565266.0,6280391.0,7,195,11,32.0,14
566614.0,6259468.0,7,195,11,151.0,1
532921.1,6254388.0,7,195,11,93.0,21
575967.1,6281183.0,7,195,11,71.0,1
575379.4,6279744.5,7,195,12,66.0,4
582329.0,6282191.0,7,195,12,61.0,5
568218.0,6274896.0,7,195,12,61.0,1
578410.0,6285003.0,7,195,12,89.0,1
513775.88,6225744.5,7,195,12,54.0,8
574567.44,6277134.5,7,195,12,59.0,10
555726.0,6277104.0,7,195,12,80.0,32
501826.03,6223894.5,7,195,12,20.0,6
577163.2,6278034.5,7,195,12,50.0,4
557167.0,6271791.0,7,195,13,105.0,3
570832.4,6283265.5,7,195,13,119.0,4
619823.0,6262411.0,7,195,13,71.0,1
620155.0,6262035.0,7,195,13,61.0,50
576659.8,6278806.5,7,195,13,43.0,2
578826.0,6286046.0,7,195,13,27.0,6
514954.94,6227188.0,7,195,13,45.0,1
558000.0,6264041.0,7,195,13,43.0,14
565183.0,6280143.0,7,195,14,137.0,1
575096.06,6276255.0,7,195,14,80.0,4
557320.0,6252160.0,7,195,14,123.0,14
558877.3,6264101.0,7,195,14,75.0,1
515068.0,6226217.0,7,195,14,34.0,12
514072.9,6226384.0,7,195,14,57.0,3
528977.0,6210124.5,7,195,15,80.0,1
577201.0,6250938.0,7,195,15,36.0,33
573635.0,6278800.5,7,195,15,41.0,39
576313.0,6253120.0,7,195,15,96.0,2
574013.5,6279631.5,7,195,15,48.0,1
574756.5,6279706.0,7,195,15,29.0,35
527858.0,6230697.5,7,195,15,119.0,8
577081.4,6251035.0,7,195,16,25.0,43
501329.44,6224321.5,7,195,16,71.0,42
575736.0,6278262.0,7,195,16,61.0,1
573171.94,6281334.5,7,195,16,38.0,2
576847.0,6276346.0,7,195,16,38.0,1
570683.06,6281125.0,7,195,16,36.0,6
570653.0,6267777.0,7,195,16,66.0,3
580312.0,6291861.0,7,195,16,77.0,2
570997.8,6280598.0,7,195,16,25.0,26
573887.4,6280601.5,7,195,16,22.0,33
571409.0,6293396.0,7,195,16,80.0,2
570420.0,6274894.0,7,195,17,68.0,22
567946.0,6299138.0,7,195,17,121.0,1
566037.0,6276928.0,7,195,17,130.0,51
573570.0,6282127.0,7,195,17,45.0,5
573618.0,6277555.0,7,195,17,77.0,9
573712.2,6278802.0,7,195,17,45.0,36
573950.9,6279301.0,7,195,17,20.0,52
579352.0,6308243.0,7,195,17,43.0,1
573494.0,6280877.0,7,195,18,34.0,38
573679.5,6278701.0,7,195,18,77.0,5
560238.0,6290179.0,7,195,18,171.0,8
577850.3,6292219.0,7,195,18,66.0,36
564834.0,6264760.0,7,195,18,16.0,19
515513.0,6226100.0,7,195,18,41.0,32
573712.2,6278802.0,7,195,19,84.0,7
565612.0,6274375.0,7,195,19,54.0,1
565219.0,6264741.0,7,195,19,22.0,19
564114.0,6264923.0,7,195,19,34.0,3
574519.0,6279231.0,7,195,19,75.0,5
582707.1,6302058.0,7,195,19,64.0,22
574469.94,6279234.5,7,195,19,61.0,7
575071.06,6279651.0,7,195,19,34.0,6
575175.44,6279935.5,7,195,19,52.0,5
569590.1,6283219.0,7,195,19,75.0,7
574387.8,6279165.0,7,195,19,48.0,7
591265.0,6274497.0,7,195,19,84.0,1
576688.0,6276366.0,7,195,19,32.0,10
581628.0,6277970.0,7,195,20,87.0,3
571599.75,6282649.5,7,195,20,52.0,1
573175.0,6282208.0,7,195,20,80.0,1
571684.56,6288516.5,7,195,20,41.0,46
591265.0,6274497.0,7,195,20,36.0,50
570532.0,6274745.0,7,195,20,114.0,1
590998.0,6244462.0,7,195,20,146.0,1
574389.0,6282685.0,7,195,20,59.0,1
553465.0,6268807.0,7,195,20,64.0,44
555048.0,6271506.0,7,195,20,80.0,15
570197.44,6275801.5,7,195,20,32.0,1
